Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot25,"Моня Рама (jehree)",hard,1,Archived,"Dorms 3 Story Bathroom Camping Floor 2","Dorms 3 Story Bathroom Camping Floor 2: Objective #1","4","20:08:17","20:10:38",
Bot25,"Моня Рама (jehree)",hard,1,Completed,"Bus Terminal","Bus Terminal: Objective #1","1","20:10:43","20:16:27",
Bot25,"Моня Рама (jehree)",hard,1,Completed,"Giving Tree","Giving Tree: Objective #1","1","20:16:32","20:18:51",
Bot25,"Моня Рама (jehree)",hard,1,Completed,"Old Gas","Old Gas: Objective #1","1","20:18:56","20:19:19",
Bot25,"Моня Рама (jehree)",hard,1,Completed,"Old Gas","Old Gas: Objective #2","1","20:19:24","20:20:14",
Bot25,"Моня Рама (jehree)",hard,1,Completed,"Storage Building","Storage Building: Objective #1","1","20:20:19","20:21:16",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Archived,"RUAF Checkpoint","RUAF Checkpoint: Objective #1","1","20:17:31","20:17:39",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Archived,"Crackhouse","Crackhouse: Objective #7","1","20:17:44","20:18:38",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Archived,"Crackhouse","Crackhouse: Objective #3","1","20:18:43","20:18:53",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Archived,"Crackhouse","Crackhouse: Objective #2","1","20:18:58","20:19:26",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Archived,"Crackhouse","Crackhouse: Objective #4","1","20:19:31","20:19:49",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Archived,"Crackhouse","Crackhouse: Objective #1","1","20:19:54","20:20:23",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Archived,"Crackhouse","Crackhouse: Objective #5","1","20:20:28","20:21:10",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Archived,"Crackhouse","Crackhouse: Objective #6","2","20:21:15","20:21:55",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Completed,"Fortress","Fortress: Objective #7","1","20:22:00","20:22:37",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Completed,"Fortress","Fortress: Objective #5","1","20:22:42","20:23:02",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Completed,"Fortress","Fortress: Objective #8","3","20:23:08","20:24:11",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Completed,"Fortress","Fortress: Objective #2","1","20:24:16","20:24:37",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Completed,"Fortress","Fortress: Objective #1","1","20:24:42","20:25:07",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Completed,"Fortress","Fortress: Objective #6","1","20:25:12","20:25:36",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Completed,"Fortress","Fortress: Objective #9","4","20:25:41","20:26:58",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Completed,"Fortress","Fortress: Objective #3","1","20:27:03","20:27:27",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Completed,"Fortress","Fortress: Objective #4","1","20:27:32","20:27:49",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Completed,"Old Gas","Old Gas: Objective #1","1","20:27:54","20:28:41",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Completed,"Old Gas","Old Gas: Objective #2","1","20:28:46","20:28:57",
Bot33,"Алик Козий-сыр (VirtualHex)",hard,1,Active,"Storage Building","Storage Building: Objective #1","1","20:29:02","N/A",
